%time,field.data
1329530000000,-0.0309262275696
1329570000000,-0.031096637249
1329570000000,-0.0313507318497
1329610000000,-0.0321891307831
1329610000000,-0.0318731069565
1329650000000,-0.0320595502853
1329650000000,-0.0311958193779
1329690000000,-0.0306309461594
1329690000000,-0.0320917963982
1329730000000,-0.0317824482918
1329730000000,-0.0329475402832
1329770000000,-0.0329154133797
1329770000000,-0.0325665473938
1329810000000,-0.032795548439
1329810000000,-0.0312671065331
1329850000000,-0.0317915678024
1329850000000,-0.0324724316597
1329890000000,-0.0317876338959
1329890000000,-0.0327006578445
1329930000000,-0.0339504480362
1329930000000,-0.0342947840691
1329970000000,-0.033750295639
1329970000000,-0.0334198474884
1330010000000,-0.0334998965263
1330010000000,-0.0325854420662
1330050000000,-0.0336521267891
1330050000000,-0.0353866219521
1330090000000,-0.0346007347107
1330090000000,-0.034367442131
1330130000000,-0.036081969738
1330130000000,-0.0368151664734
1330170000000,-0.0365596413612
1330170000000,-0.0368076562881
1330210000000,-0.0380235314369
1330210000000,-0.0371292233467
1330250000000,-0.0378904938698
1330250000000,-0.038491666317
1330290000000,-0.0387333035469
1330290000000,-0.0385795235634
1330330000000,-0.0391092300415
1330330000000,-0.0409492850304
1330370000000,-0.0401650071144
1330370000000,-0.040188729763
1330410000000,-0.0410328507423
1330410000000,-0.0405207872391
1330450000000,-0.0415543913841
1330450000000,-0.0408806800842
1330490000000,-0.0413206219673
1330490000000,-0.0422555804253
1330530000000,-0.0431603193283
1330530000000,-0.0434070825577
1330570000000,-0.0448191165924
1330570000000,-0.0460621714592
1330610000000,-0.0437506437302
1330610000000,-0.0439765453339
1330650000000,-0.044837474823
1330650000000,-0.0433983802795
1330690000000,-0.0444618463516
1330690000000,-0.0434828400612
1330730000000,-0.0451956391335
1330730000000,-0.0452654361725
1330770000000,-0.0467382073402
1330770000000,-0.0475180149078
1330810000000,-0.0479063391685
1330810000000,-0.0481280088425
1330850000000,-0.0488192439079
1330850000000,-0.0470343232155
1330890000000,-0.0468930006027
1330890000000,-0.0477126836777
1330930000000,-0.048032104969
1330930000000,-0.0490092039108
1330970000000,-0.0484846234322
1330970000000,-0.0511015057564
1331010000000,-0.0490320324898
1331010000000,-0.048886179924
1331050000000,-0.0487272143364
1331050000000,-0.0497658252716
1331090000000,-0.0490046143532
1331090000000,-0.049641251564
1331130000000,-0.0508202314377
1331130000000,-0.049136698246
1331170000000,-0.0490622520447
1331170000000,-0.048015832901
1331210000000,-0.0478726625443
1331210000000,-0.048451602459
1331250000000,-0.0480678081512
1331250000000,-0.0493081212044
1331290000000,-0.0490575432777
1331290000000,-0.0482270717621
1331330000000,-0.0482327342033
1331330000000,-0.047173678875
1331370000000,-0.0460659265518
1331370000000,-0.0479081869125
1331410000000,-0.0468209385872
1331410000000,-0.0470582842827
1331450000000,-0.0481069087982
1331450000000,-0.0477086901665
1331490000000,-0.0479466915131
1331490000000,-0.0459959506989
1331530000000,-0.0475568175316
1331530000000,-0.04694211483
1331570000000,-0.0473350286484
1331570000000,-0.0475686192513
1331610000000,-0.0484413504601
1331610000000,-0.0493944883347
1331650000000,-0.0474168658257
1331650000000,-0.0471674799919
1331690000000,-0.0459495782852
1331690000000,-0.0456815361977
1331730000000,-0.0447885990143
1331730000000,-0.0444835424423
1331770000000,-0.0453907847404
1331770000000,-0.0449801683426
1331810000000,-0.0457499623299
1331810000000,-0.0444921255112
1331850000000,-0.0472300648689
1331850000000,-0.0454736948013
1331890000000,-0.0460712909698
1331890000000,-0.0463238358498
1331930000000,-0.0461719036102
1331930000000,-0.0464796423912
1331970000000,-0.0472989678383
1331970000000,-0.0483790636063
1332010000000,-0.0473401546478
1332010000000,-0.0470030903816
1332050000000,-0.0469684004784
1332050000000,-0.0461173653603
1332090000000,-0.0458544492722
1332090000000,-0.0465063452721
1332130000000,-0.0459901690483
1332130000000,-0.0478193163872
1332170000000,-0.0477794408798
1332170000000,-0.0468373894691
1332210000000,-0.0461614131927
1332210000000,-0.0467417240143
1332250000000,-0.0459984540939
1332250000000,-0.0460082888603
1332290000000,-0.0469691753387
1332290000000,-0.0458846092224
1332330000000,-0.0452585816383
1332330000000,-0.0453253388405
1332370000000,-0.0457026362419
1332370000000,-0.0458085536957
1332410000000,-0.0456069111824
1332410000000,-0.0455573797226
1332450000000,-0.0460283756256
1332450000000,-0.0458477139473
1332490000000,-0.0451571941376
1332490000000,-0.0463344454765
1332530000000,-0.0450768470764
1332530000000,-0.044985473156
1332570000000,-0.0442009568214
1332570000000,-0.0443292856216
1332610000000,-0.0443154573441
1332610000000,-0.0438839793205
1332650000000,-0.0449821352959
1332650000000,-0.0437202453613
1332690000000,-0.0448550581932
1332690000000,-0.044623374939
1332730000000,-0.0448483228683
1332730000000,-0.0448938012123
1332770000000,-0.0459612011909
1332770000000,-0.0459181070328
1332810000000,-0.0443825721741
1332810000000,-0.0440729260445
1332850000000,-0.0445403456688
1332850000000,-0.044684112072
1332890000000,-0.0440576076508
1332890000000,-0.0444427728653
1332930000000,-0.0431762337685
1332930000000,-0.0429924726486
1332970000000,-0.0424687862396
1332970000000,-0.0420314669609
1333010000000,-0.0424540638924
1333010000000,-0.0425702929497
1333050000000,-0.0425261259079
1333050000000,-0.0426203608513
1333090000000,-0.0432844758034
1333090000000,-0.0417556166649
1333130000000,-0.0418502092361
1333130000000,-0.0413265228271
1333170000000,-0.0404894351959
1333170000000,-0.0410764217377
1333210000000,-0.0421887040138
1333210000000,-0.0410494208336
1333250000000,-0.041346013546
1333250000000,-0.0404288172722
1333290000000,-0.040984749794
1333290000000,-0.0407162308693
1333330000000,-0.0413123965263
1333330000000,-0.0430459976196
1333370000000,-0.0420390367508
1333370000000,-0.0419601798058
1333410000000,-0.0420635938644
1333410000000,-0.0401852726936
1333450000000,-0.0398877263069
1333450000000,-0.039026260376
1333490000000,-0.0399159789085
1333490000000,-0.040148794651
1333530000000,-0.0403133630753
1333530000000,-0.0408769845963
1333570000000,-0.0416351556778
1333570000000,-0.040754199028
1333610000000,-0.0394678711891
1333610000000,-0.0390442609787
1333650000000,-0.0385360717773
1333650000000,-0.0400051474571
1333690000000,-0.0396092534065
1333690000000,-0.0398689508438
1333730000000,-0.0391959547997
1333730000000,-0.0376614332199
1333770000000,-0.0384820103645
1333770000000,-0.0373746156693
1333810000000,-0.0371806621552
1333810000000,-0.0384203195572
1333850000000,-0.0382192134857
1333850000000,-0.0391186475754
1333890000000,-0.0392515063286
1333890000000,-0.038333773613
1333930000000,-0.0382083654404
1333930000000,-0.0365770459175
1333970000000,-0.0341407060623
1333970000000,-0.0322907567024
1334010000000,-0.032793700695
1334010000000,-0.0292961597443
1334050000000,-0.0301421284676
1334050000000,-0.0295330286026
1334090000000,-0.0296276211739
1334090000000,-0.0304679274559
1334130000000,-0.0299422740936
1334130000000,-0.0319674611092
1334170000000,-0.0314913988113
1334170000000,-0.0318083167076
1334210000000,-0.0332452058792
1334210000000,-0.0324856638908
1334250000000,-0.0332845449448
1334250000000,-0.0330520868301
1334290000000,-0.0337247848511
1334290000000,-0.0333468914032
1334330000000,-0.0349963307381
1334330000000,-0.034258544445
1334370000000,-0.0341916680336
1334370000000,-0.0357345342636
1334410000000,-0.0359796881676
1334410000000,-0.0384442210197
1334450000000,-0.0376355051994
1334450000000,-0.037199318409
1334490000000,-0.0375825166702
1334490000000,-0.0380219221115
1334530000000,-0.0380975604057
1334530000000,-0.0389156341553
1334570000000,-0.0376516580582
1334570000000,-0.0378967523575
1334610000000,-0.0383931398392
1334610000000,-0.0387632846832
1334650000000,-0.037605881691
1334650000000,-0.037905395031
1334690000000,-0.0372952818871
1334690000000,-0.0372703671455
1334730000000,-0.0373520255089
1334730000000,-0.0366232395172
1334770000000,-0.0357798933983
1334770000000,-0.0362463593483
1334810000000,-0.036642074585
1334810000000,-0.0381099581718
1334850000000,-0.0379330515862
1334850000000,-0.0365849137306
1334890000000,-0.0366014242172
1334890000000,-0.0369242429733
1334930000000,-0.0357796549797
1334930000000,-0.0357263684273
1334970000000,-0.0345978736877
1334970000000,-0.0351014733315
1335010000000,-0.0337962508202
1335010000000,-0.033816576004
1335050000000,-0.0340712666512
1335050000000,-0.0328829288483
1335090000000,-0.0323356986046
1335090000000,-0.0333472490311
1335130000000,-0.0325047373772
1335130000000,-0.032350897789
1335170000000,-0.0335167050362
1335170000000,-0.0325810313225
1335210000000,-0.0324780344963
1335210000000,-0.0324558019638
1335250000000,-0.0327313542366
1335250000000,-0.0321463942528
1335290000000,-0.0327191352844
1335290000000,-0.0317940711975
1335330000000,-0.0318815112114
1335330000000,-0.0333640575409
1335370000000,-0.0324088335037
1335370000000,-0.0317496061325
1335410000000,-0.0315903425217
1335410000000,-0.0316997170448
1335450000000,-0.0327672362328
1335450000000,-0.0320608019829
1335490000000,-0.0325129628181
1335490000000,-0.0332605242729
1335530000000,-0.0321331620216
1335530000000,-0.031904399395
1335570000000,-0.0320143699646
1335570000000,-0.0324835181236
1335610000000,-0.0319206118584
1335610000000,-0.0311490893364
1335650000000,-0.0320855975151
1335650000000,-0.0312492847443
1335690000000,-0.031482219696
1335690000000,-0.0310883522034
1335730000000,-0.0327993035316
1335730000000,-0.0318868756294
1335770000000,-0.0323068499565
1335770000000,-0.0319671630859
1335810000000,-0.0326175689697
1335810000000,-0.0330593585968
1335850000000,-0.0349684357643
1335850000000,-0.0332214236259
1335890000000,-0.0352691411972
1335890000000,-0.0341899394989
1335930000000,-0.0337185263634
1335930000000,-0.0339277982712
1335970000000,-0.0348200798035
1335970000000,-0.0351340174675
1336010000000,-0.0356662273407
1336010000000,-0.0356028079987
1336050000000,-0.035394012928
1336050000000,-0.0358393788338
1336090000000,-0.035812497139
1336090000000,-0.0361537337303
1336130000000,-0.0357609391212
1336130000000,-0.0360635519028
1336170000000,-0.0360012054443
1336170000000,-0.0353562831879
1336210000000,-0.0347598791122
1336210000000,-0.0360466241837
1336250000000,-0.0364229083061
1336250000000,-0.0359498262405
1336290000000,-0.0368974208832
1336290000000,-0.03641051054
1336330000000,-0.0364783406258
1336330000000,-0.0371606349945
1336370000000,-0.0374473929405
1336370000000,-0.0394921302795
1336410000000,-0.0373684763908
1336410000000,-0.0380355119705
1336450000000,-0.037190258503
1336450000000,-0.0357908010483
1336490000000,-0.0359988808632
1336490000000,-0.0358002781868
1336530000000,-0.0351543426514
1336530000000,-0.0358583331108
1336570000000,-0.0359728336334
1336570000000,-0.0352467298508
1336610000000,-0.0362878441811
1336610000000,-0.0363672971725
1336650000000,-0.0365509986877
1336650000000,-0.0356169342995
1336690000000,-0.0357380509377
1336690000000,-0.0356453061104
1336730000000,-0.0350050330162
1336730000000,-0.0368529558182
1336770000000,-0.0356765389442
1336770000000,-0.036239862442
1336810000000,-0.0350133776665
1336810000000,-0.0352049469948
1336850000000,-0.0370047092438
1336850000000,-0.0344126224518
1336890000000,-0.0345972776413
1336890000000,-0.0340384840965
1336930000000,-0.0348526835442
1336930000000,-0.0340004563332
1336970000000,-0.0349740982056
1336970000000,-0.0364675521851
1337010000000,-0.0373764038086
1337010000000,-0.0353507995605
1337050000000,-0.0355997681618
1337050000000,-0.0365901589394
1337090000000,-0.0357048511505
1337090000000,-0.0367296934128
1337130000000,-0.0360221266747
1337130000000,-0.0355508327484
1337170000000,-0.034862279892
1337170000000,-0.0348607301712
1337210000000,-0.0342483520508
1337210000000,-0.0346890091896
1337250000000,-0.0346510410309
1337250000000,-0.03411257267
1337290000000,-0.0342352390289
1337290000000,-0.0330924391747
1337330000000,-0.0338677167892
1337330000000,-0.0343974232674
1337370000000,-0.0337870121002
1337370000000,-0.0348984003067
1337410000000,-0.0359266996384
1337410000000,-0.0341926813126
1337450000000,-0.034384906292
1337450000000,-0.0333893895149
1337490000000,-0.0333168506622
1337490000000,-0.0325093269348
1337530000000,-0.0323584675789
1337530000000,-0.0330125689507
1337570000000,-0.0342516303062
1337570000000,-0.0337310433388
1337610000000,-0.0338738560677
1337610000000,-0.0332236289978
1337650000000,-0.0333434343338
1337650000000,-0.0330680012703
1337690000000,-0.0335082411766
1337690000000,-0.0335922241211
1337730000000,-0.0347071886063
1337730000000,-0.0345906615257
1337770000000,-0.0337244272232
1337770000000,-0.0332028865814
1337810000000,-0.0336599946022
1337810000000,-0.0331225395203
1337850000000,-0.0340782999992
1337850000000,-0.0331859588623
1337890000000,-0.0340774059296
1337890000000,-0.0346895456314
1337930000000,-0.0350326895714
1337930000000,-0.0349091887474
1337970000000,-0.0352697968483
1337970000000,-0.0359939336777
1338010000000,-0.0352116823196
1338010000000,-0.0340354442596
1338050000000,-0.0340619087219
1338050000000,-0.0346977710724
1338090000000,-0.0346741676331
1338090000000,-0.033828318119
1338130000000,-0.0351887345314
1338130000000,-0.0336516499519
1338170000000,-0.0337936878204
1338170000000,-0.0354721546173
1338210000000,-0.0364074707031
1338210000000,-0.0381779074669
1338250000000,-0.0370535850525
1338250000000,-0.0379877090454
1338290000000,-0.0378740429878
1338290000000,-0.0368649959564
1338330000000,-0.0356896519661
1338330000000,-0.0349382758141
1338370000000,-0.0354848504066
1338370000000,-0.0346679091454
1338410000000,-0.035506606102
1338410000000,-0.0365474224091
1338450000000,-0.0376424193382
1338450000000,-0.038409113884
1338490000000,-0.0383998155594
1338490000000,-0.0377801656723
1338530000000,-0.0371389389038
1338530000000,-0.0361329913139
1338570000000,-0.0357913970947
1338570000000,-0.0369123220444
1338610000000,-0.0368473529816
1338610000000,-0.038295507431
1338650000000,-0.0377714037895
1338650000000,-0.0384252667427
1338690000000,-0.0369895100594
1338690000000,-0.0370538830757
1338730000000,-0.0378788709641
1338730000000,-0.035623550415
1338770000000,-0.0358569025993
1338770000000,-0.0357559919357
1338810000000,-0.0356388092041
1338810000000,-0.0362502932549
1338850000000,-0.035965681076
1338850000000,-0.0361486673355
1338890000000,-0.0353488922119
1338890000000,-0.0356897115707
1338930000000,-0.0361912250519
1338930000000,-0.0344214439392
1338970000000,-0.0347567796707
1338970000000,-0.0336317420006
1339010000000,-0.0338513255119
1339010000000,-0.035206258297
1339050000000,-0.0340375900269
1339050000000,-0.0353397727013
1339090000000,-0.0351150631905
1339090000000,-0.0361554026604
1339130000000,-0.0343934297562
1339130000000,-0.0331645011902
1339170000000,-0.0330235362053
1339170000000,-0.033195734024
1339210000000,-0.0322826504707
1339210000000,-0.033069729805
1339250000000,-0.0320123434067
1339250000000,-0.0308256745338
1339290000000,-0.032234609127
1339290000000,-0.0307359099388
1339330000000,-0.0289111733437
1339330000000,-0.0296373963356
1339370000000,-0.0287697911263
1339370000000,-0.0298470854759
1339410000000,-0.0306072235107
1339410000000,-0.0298208594322
1339450000000,-0.0293930768967
1339450000000,-0.0273248553276
1339490000000,-0.0263145565987
1339490000000,-0.0268111228943
1339530000000,-0.0266381502151
1339530000000,-0.0270023345947
1339570000000,-0.0273997783661
1339570000000,-0.0278057456017
1339610000000,-0.026226401329
1339610000000,-0.0254185795784
1339650000000,-0.0240943431854
1339650000000,-0.0225098729134
1339690000000,-0.0244096517563
1339690000000,-0.0218569636345
1339730000000,-0.0229832530022
1339730000000,-0.02363717556
1339770000000,-0.0234021544456
1339770000000,-0.0241167545319
1339810000000,-0.0231171250343
1339810000000,-0.0240146517754
1339850000000,-0.023382127285
1339850000000,-0.0260018110275
1339890000000,-0.023614346981
1339890000000,-0.0228534340858
1339930000000,-0.0209531784058
1339930000000,-0.0213312506676
1339970000000,-0.01871997118
1339970000000,-0.0194203257561
1340010000000,-0.0181479454041
1340010000000,-0.0178261399269
1340050000000,-0.0171977877617
1340050000000,-0.0165046453476
1340090000000,-0.0170615911484
1340090000000,-0.0151299238205
1340130000000,-0.0158649682999
1340130000000,-0.0167215466499
1340170000000,-0.0169380307198
1340170000000,-0.0172010660172
1340210000000,-0.0166411399841
1340210000000,-0.017745912075
1340250000000,-0.0168548822403
1340250000000,-0.0153579711914
1340290000000,-0.0155801773071
1340290000000,-0.0142651796341
1340330000000,-0.0127857327461
1340330000000,-0.0130061507225
1340370000000,-0.0140011906624
1340370000000,-0.0133166909218
1340410000000,-0.0146104693413
1340410000000,-0.0143519639969
1340450000000,-0.0135697126389
1340450000000,-0.01388412714
1340490000000,-0.0134252309799
1340490000000,-0.0141195654869
1340530000000,-0.0133825540543
1340530000000,-0.0147898197174
1340570000000,-0.012729883194
1340570000000,-0.0117998123169
1340610000000,-0.0105253458023
1340610000000,-0.00981259346008
1340650000000,-0.00910025835037
1340650000000,-0.00918889045715
1340690000000,-0.00896865129471
1340690000000,-0.00979310274124
1340730000000,-0.0109755396843
1340730000000,-0.00972974300385
1340770000000,-0.00925952196121
1340770000000,-0.00806701183319
1340810000000,-0.0089670419693
1340810000000,-0.00845694541931
1340850000000,-0.00836169719696
1340850000000,-0.00915080308914
1340890000000,-0.00837469100952
1340890000000,-0.0095117688179
1340930000000,-0.00932049751282
1340930000000,-0.00798779726028
1340970000000,-0.00820630788803
1340970000000,-0.00672280788422
1341010000000,-0.00670635700226
1341010000000,-0.00686192512512
1341050000000,-0.00665938854218
1341050000000,-0.00718492269516
1341090000000,-0.0080788731575
1341090000000,-0.00785720348358
1341130000000,-0.00731360912323
1341130000000,-0.0074268579483
1341170000000,-0.00703322887421
1341170000000,-0.00697380304337
1341200000000,-0.00740927457809
1341200000000,-0.00693666934967
1341250000000,-0.00716489553452
1341250000000,-0.00914937257767
1341290000000,-0.00768262147903
1341290000000,-0.00700718164444
1341330000000,-0.00797778367996
1341330000000,-0.00758677721024
1341370000000,-0.00809192657471
1341370000000,-0.00927084684372
1341410000000,-0.0081085562706
1341410000000,-0.00690358877182
1341450000000,-0.00872701406479
1341450000000,-0.00671827793121
1341490000000,-0.00523978471756
1341490000000,-0.00604677200317
1341530000000,-0.00855726003647
1341530000000,-0.0112730264664
1341570000000,-0.00894731283188
1341570000000,-0.0102276206017
1341610000000,-0.0110132694244
1341610000000,-0.00987619161606
1341650000000,-0.0108956098557
1341650000000,-0.00909495353699
1341690000000,-0.00548923015594
1341690000000,-0.00427705049515
1341730000000,-0.00214350223541
1341730000000,-0.000579595565796
1341770000000,5.88893890381e-05
1341770000000,0.00049877166748
1341810000000,0.00669610500336
1341810000000,0.00890755653381
1341850000000,0.0119476318359
1341850000000,0.0169887542725
1341890000000,0.0200979709625
1341890000000,0.0247230529785
1341930000000,0.0298237800598
1341930000000,0.0329241752625
1341970000000,0.0398534536362
1341970000000,0.0437659025192
1342010000000,0.0461490154266
1342010000000,0.0532871484756
1342050000000,0.0574467182159
1342050000000,0.0585359334946
1342090000000,0.0636862516403
1342090000000,0.0689183473587
1342130000000,0.0742337703705
1342130000000,0.0805006027222
1342170000000,0.0827516317368
1342170000000,0.0889364480972
1342210000000,0.0893377065659
1342210000000,0.0961976051331
1342250000000,0.0991898775101
1342250000000,0.100728750229
1342290000000,0.101878046989
1342290000000,0.103411793709
1342330000000,0.106827259064
1342330000000,0.106777429581
1342370000000,0.108915567398
1342370000000,0.11308991909
1342410000000,0.114996314049
1342410000000,0.116367101669
1342450000000,0.11840069294
1342450000000,0.119708895683
1342490000000,0.119295358658
1342490000000,0.12346971035
1342530000000,0.12455201149
1342530000000,0.124799847603
1342570000000,0.125381946564
1342570000000,0.124231815338
1342610000000,0.125314950943
1342610000000,0.125741481781
1342650000000,0.124538064003
1342650000000,0.12698662281
1342690000000,0.126898765564
1342690000000,0.127551913261
1342730000000,0.12804710865
1342730000000,0.128104567528
1342770000000,0.127333641052
1342770000000,0.126895427704
1342810000000,0.127439379692
1342810000000,0.128422141075
1342850000000,0.130046129227
1342850000000,0.128958582878
1342890000000,0.127125024796
1342890000000,0.126533031464
1342930000000,0.124937057495
1342930000000,0.123939275742
1342970000000,0.12368452549
1342970000000,0.123084068298
1343010000000,0.123994350433
1343010000000,0.122200250626
1343050000000,0.120899319649
1343050000000,0.119284749031
1343090000000,0.118861675262
1343090000000,0.118823885918
1343130000000,0.118933320045
1343130000000,0.116153001785
1343170000000,0.115984082222
1343170000000,0.113667964935
1343210000000,0.111897587776
1343210000000,0.109323859215
1343250000000,0.111206173897
1343250000000,0.110213398933
1343290000000,0.109925031662
1343290000000,0.11014175415
1343330000000,0.10820877552
1343330000000,0.106220126152
1343370000000,0.103549718857
1343370000000,0.102241158485
1343410000000,0.1002420187
1343410000000,0.0967322587967
1343450000000,0.0948257446289
1343450000000,0.0929254293442
1343490000000,0.0899648666382
1343490000000,0.0889730453491
1343530000000,0.0883885622025
1343530000000,0.0874210596085
1343570000000,0.0853058099747
1343570000000,0.0826864242554
1343610000000,0.0811980962753
1343610000000,0.077330827713
1343650000000,0.0748800039291
1343650000000,0.07377409935
1343690000000,0.0726197957993
1343690000000,0.0724929571152
1343730000000,0.0710648298264
1343730000000,0.0684593915939
1343770000000,0.0670446157455
1343770000000,0.0642129182816
1343810000000,0.0603011846542
1343810000000,0.0607228279114
1343850000000,0.0585743188858
1343850000000,0.0576297044754
1343890000000,0.0567942857742
1343890000000,0.0544885396957
1343930000000,0.0518956184387
1343930000000,0.0499600172043
1343970000000,0.0473285913467
1343970000000,0.0462577342987
1344010000000,0.0436991453171
1344010000000,0.0445154905319
1344050000000,0.040478348732
1344050000000,0.0385130643845
1344090000000,0.0359894037247
1344090000000,0.0332219600677
1344130000000,0.031201839447
1344130000000,0.0279450416565
1344170000000,0.0254163742065
1344170000000,0.0253890752792
1344210000000,0.0242397785187
1344210000000,0.0237965583801
1344250000000,0.0231554508209
1344250000000,0.0229027271271
1344290000000,0.0214220285416
1344290000000,0.0184938907623
1344330000000,0.016389966011
1344330000000,0.0131058692932
1344370000000,0.0119537115097
1344370000000,0.0103434324265
1344410000000,0.0106509923935
1344410000000,0.00922095775604
1344450000000,0.00975298881531
1344450000000,0.00962805747986
1344490000000,0.00780367851257
1344490000000,0.0073276758194
1344530000000,0.0060727596283
1344530000000,0.0040557384491
1344570000000,0.00173139572144
1344570000000,0.0011545419693
1344610000000,-0.000172197818756
1344610000000,-0.00180476903915
1344650000000,-0.00143069028854
1344650000000,-0.0038994550705
1344690000000,-0.00379550457001
1344690000000,-0.00427168607712
1344730000000,-0.00355237722397
1344730000000,-0.0029998421669
1344770000000,-0.0022628903389
1344770000000,-0.00281637907028
1344810000000,-0.00356858968735
1344810000000,-0.00371289253235
1344850000000,-0.00599765777588
1344850000000,-0.00554764270782
1344890000000,-0.00787192583084
1344890000000,-0.00971621274948
1344930000000,-0.0106621384621
1344930000000,-0.0134134292603
1344970000000,-0.0147716999054
1344970000000,-0.0155329108238
1345010000000,-0.0157092213631
1345010000000,-0.0149785876274
1345050000000,-0.0150689482689
1345050000000,-0.015486240387
1345090000000,-0.017008125782
1345090000000,-0.019292473793
1345130000000,-0.0201330780983
1345130000000,-0.0209612250328
1345170000000,-0.0205045938492
1345170000000,-0.0213202238083
1345210000000,-0.0210012197495
1345210000000,-0.0188354849815
1345250000000,-0.02095079422
1345250000000,-0.0204902887344
1345290000000,-0.0200037360191
1345290000000,-0.0231709480286
1345330000000,-0.023465692997
1345330000000,-0.0246196985245
1345370000000,-0.02491492033
1345370000000,-0.0258701443672
1345410000000,-0.0250438451767
1345410000000,-0.02525639534
1345450000000,-0.0241552591324
1345450000000,-0.0248035788536
1345490000000,-0.0257276892662
1345490000000,-0.024663746357
1345530000000,-0.0241122841835
1345530000000,-0.0240971446037
1345570000000,-0.0244020819664
1345570000000,-0.0257064700127
1345610000000,-0.0263596177101
1345610000000,-0.0266711711884
1345650000000,-0.0266728401184
1345650000000,-0.0270185470581
1345690000000,-0.0279315114021
1345690000000,-0.0255427956581
1345730000000,-0.0260462164879
1345730000000,-0.0268315076828
1345770000000,-0.0272359848022
1345770000000,-0.0294594168663
1345810000000,-0.029606461525
1345810000000,-0.0293208360672
1345850000000,-0.0286437273026
1345850000000,-0.0273121595383
1345890000000,-0.0269090533257
1345890000000,-0.0267294645309
1345930000000,-0.0285837650299
1345930000000,-0.0302064418793
1345970000000,-0.0293697714806
1345970000000,-0.0298220515251
1346010000000,-0.0303546190262
1346010000000,-0.0294154882431
1346050000000,-0.0281843543053
1346050000000,-0.0286074280739
1346090000000,-0.0284720659256
1346090000000,-0.0289617776871
1346130000000,-0.029775083065
1346130000000,-0.0301464796066
1346170000000,-0.029067158699
1346170000000,-0.0283640623093
1346210000000,-0.0279793739319
1346210000000,-0.0281453132629
1346250000000,-0.0281559228897
1346250000000,-0.0301790237427
1346290000000,-0.0314527750015
1346290000000,-0.0296170711517
1346330000000,-0.0293406248093
1346330000000,-0.0274466872215
1346370000000,-0.0285363197327
1346370000000,-0.0276890397072
1346410000000,-0.0279030799866
1346410000000,-0.0291528701782
1346450000000,-0.0293717384338
1346450000000,-0.0301992893219
1346490000000,-0.0312085151672
1346490000000,-0.0321712493896
1346530000000,-0.0303662419319
1346530000000,-0.0295686125755
1346570000000,-0.0288479924202
1346570000000,-0.0268666148186
1346610000000,-0.0275270938873
1346610000000,-0.0270711779594
1346650000000,-0.028856575489
1346650000000,-0.0300808548927
1346690000000,-0.0311572551727
1346690000000,-0.0320530533791
1346730000000,-0.033310174942
1346730000000,-0.0299761891365
1346770000000,-0.0310235619545
1346770000000,-0.0290474295616
1346810000000,-0.0291090011597
1346810000000,-0.0303028821945
1346850000000,-0.0314538478851
1346850000000,-0.0325757861137
1346890000000,-0.0340213775635
1346890000000,-0.0332971215248
1346930000000,-0.0348254442215
1346930000000,-0.0324205160141
1346970000000,-0.0339515805244
1346970000000,-0.0334891676903
1347010000000,-0.0349703431129
1347010000000,-0.0369479656219
1347050000000,-0.0386252999306
1347050000000,-0.0394636392593
1347090000000,-0.0396745204926
1347090000000,-0.0389518141747
1347130000000,-0.0384572148323
1347130000000,-0.0369610786438
1347170000000,-0.0372397303581
1347170000000,-0.0383150577545
1347210000000,-0.0388190150261
1347210000000,-0.0410892963409
1347250000000,-0.0421627163887
1347250000000,-0.0436606407166
1347290000000,-0.0414903759956
1347290000000,-0.0411547422409
1347330000000,-0.0401642918587
1347330000000,-0.038515329361
1347370000000,-0.0369915366173
1347370000000,-0.0364658236504
1347410000000,-0.0365861654282
1347410000000,-0.0366299152374
1347450000000,-0.0379233956337
1347450000000,-0.0391554236412
1347490000000,-0.0376938581467
1347490000000,-0.0366724133492
1347530000000,-0.0377773046494
1347530000000,-0.0351057648659
1347570000000,-0.0342964529991
1347570000000,-0.0345629453659
1347610000000,-0.033054292202
1347610000000,-0.0348786115646
1347650000000,-0.0345165133476
1347650000000,-0.0363278985023
1347690000000,-0.0336475968361
1347690000000,-0.0316024422646
1347730000000,-0.0293909311295
1347730000000,-0.0264145731926
1347770000000,-0.0253178477287
1347770000000,-0.0243784189224
1347810000000,-0.0222863554955
1347810000000,-0.0236017107964
1347850000000,-0.0227398872375
1347850000000,-0.0235030055046
1347890000000,-0.0230250358582
1347890000000,-0.0224515199661
1347930000000,-0.021509706974
1347930000000,-0.0209694504738
1347970000000,-0.0196114778519
1347970000000,-0.0192301869392
1348010000000,-0.0208841562271
1348010000000,-0.021165728569
1348050000000,-0.0196788907051
1348050000000,-0.0202168822289
1348090000000,-0.0202038884163
1348090000000,-0.0201547145844
1348130000000,-0.0193617343903
1348130000000,-0.0187259912491
1348170000000,-0.0181464552879
1348170000000,-0.0180385112762
1348210000000,-0.0199907422066
1348210000000,-0.0210184454918
1348250000000,-0.0202912688255
1348250000000,-0.0205137133598
1348290000000,-0.0192653536797
1348290000000,-0.0179144144058
1348330000000,-0.0179765224457
1348330000000,-0.018717110157
1348370000000,-0.0177062153816
1348370000000,-0.019929766655
1348410000000,-0.0205296278
1348410000000,-0.0196948647499
1348450000000,-0.0186522603035
1348450000000,-0.0165449380875
1348490000000,-0.0172544717789
1348490000000,-0.0161532759666
1348530000000,-0.0161209702492
1348530000000,-0.0181961655617
